,Page,page_link,vote_link
3,37.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=37,https://congresovisible.uniandes.edu.co/votaciones/14234/
4,37.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=37,https://congresovisible.uniandes.edu.co/votaciones/14235/
0,38.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=38,https://congresovisible.uniandes.edu.co/votaciones/14236/
1,38.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=38,https://congresovisible.uniandes.edu.co/votaciones/14237/
2,38.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=38,https://congresovisible.uniandes.edu.co/votaciones/14233/
3,38.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=38,https://congresovisible.uniandes.edu.co/votaciones/14118/
4,38.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=38,https://congresovisible.uniandes.edu.co/votaciones/14119/
0,39.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=39,https://congresovisible.uniandes.edu.co/votaciones/14117/
1,39.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=39,https://congresovisible.uniandes.edu.co/votaciones/13790/
2,39.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=39,https://congresovisible.uniandes.edu.co/votaciones/13792/
3,39.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=39,https://congresovisible.uniandes.edu.co/votaciones/13793/
4,39.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=39,https://congresovisible.uniandes.edu.co/votaciones/13794/
0,40.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=40,https://congresovisible.uniandes.edu.co/votaciones/13764/
1,40.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=40,https://congresovisible.uniandes.edu.co/votaciones/13765/
2,40.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=40,https://congresovisible.uniandes.edu.co/votaciones/13766/
3,40.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=40,https://congresovisible.uniandes.edu.co/votaciones/13767/
4,40.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=40,https://congresovisible.uniandes.edu.co/votaciones/13757/
0,41.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=41,https://congresovisible.uniandes.edu.co/votaciones/13758/
1,41.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=41,https://congresovisible.uniandes.edu.co/votaciones/13732/
2,41.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=41,https://congresovisible.uniandes.edu.co/votaciones/13733/
3,41.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=41,https://congresovisible.uniandes.edu.co/votaciones/13734/
4,41.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=41,https://congresovisible.uniandes.edu.co/votaciones/13735/
0,42.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=42,https://congresovisible.uniandes.edu.co/votaciones/13736/
1,42.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=42,https://congresovisible.uniandes.edu.co/votaciones/13737/
2,42.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=42,https://congresovisible.uniandes.edu.co/votaciones/13738/
3,42.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=42,https://congresovisible.uniandes.edu.co/votaciones/13739/
4,42.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=42,https://congresovisible.uniandes.edu.co/votaciones/13740/
0,43.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=43,https://congresovisible.uniandes.edu.co/votaciones/13741/
1,43.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=43,https://congresovisible.uniandes.edu.co/votaciones/13742/
2,43.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=43,https://congresovisible.uniandes.edu.co/votaciones/13743/
3,43.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=43,https://congresovisible.uniandes.edu.co/votaciones/13744/
4,43.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=43,https://congresovisible.uniandes.edu.co/votaciones/13745/
0,44.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=44,https://congresovisible.uniandes.edu.co/votaciones/13746/
1,44.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=44,https://congresovisible.uniandes.edu.co/votaciones/13747/
2,44.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=44,https://congresovisible.uniandes.edu.co/votaciones/13748/
3,44.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=44,https://congresovisible.uniandes.edu.co/votaciones/13749/
4,44.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=44,https://congresovisible.uniandes.edu.co/votaciones/13751/
0,45.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=45,https://congresovisible.uniandes.edu.co/votaciones/13752/
1,45.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=45,https://congresovisible.uniandes.edu.co/votaciones/13753/
2,45.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=45,https://congresovisible.uniandes.edu.co/votaciones/13754/
3,45.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=45,https://congresovisible.uniandes.edu.co/votaciones/13755/
4,45.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=45,https://congresovisible.uniandes.edu.co/votaciones/13756/
0,46.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=46,https://congresovisible.uniandes.edu.co/votaciones/13730/
1,46.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=46,https://congresovisible.uniandes.edu.co/votaciones/13731/
2,46.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=46,https://congresovisible.uniandes.edu.co/votaciones/13750/
3,46.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=46,https://congresovisible.uniandes.edu.co/votaciones/14273/
4,46.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=46,https://congresovisible.uniandes.edu.co/votaciones/14276/
0,47.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=47,https://congresovisible.uniandes.edu.co/votaciones/14275/
1,47.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=47,https://congresovisible.uniandes.edu.co/votaciones/14277/
2,47.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=47,https://congresovisible.uniandes.edu.co/votaciones/14278/
3,47.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=47,https://congresovisible.uniandes.edu.co/votaciones/14279/
4,47.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=47,https://congresovisible.uniandes.edu.co/votaciones/14272/
0,48.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=48,https://congresovisible.uniandes.edu.co/votaciones/14274/
1,48.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=48,https://congresovisible.uniandes.edu.co/votaciones/14325/
2,48.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=48,https://congresovisible.uniandes.edu.co/votaciones/14326/
3,48.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=48,https://congresovisible.uniandes.edu.co/votaciones/14327/
4,48.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=48,https://congresovisible.uniandes.edu.co/votaciones/14330/
0,49.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=49,https://congresovisible.uniandes.edu.co/votaciones/14331/
1,49.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=49,https://congresovisible.uniandes.edu.co/votaciones/14332/
2,49.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=49,https://congresovisible.uniandes.edu.co/votaciones/14333/
3,49.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=49,https://congresovisible.uniandes.edu.co/votaciones/14334/
4,49.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=49,https://congresovisible.uniandes.edu.co/votaciones/14335/
0,50.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=50,https://congresovisible.uniandes.edu.co/votaciones/14336/
1,50.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=50,https://congresovisible.uniandes.edu.co/votaciones/14338/
2,50.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=50,https://congresovisible.uniandes.edu.co/votaciones/14339/
3,50.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=50,https://congresovisible.uniandes.edu.co/votaciones/14340/
4,50.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=50,https://congresovisible.uniandes.edu.co/votaciones/14341/
0,51.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=51,https://congresovisible.uniandes.edu.co/votaciones/14344/
1,51.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=51,https://congresovisible.uniandes.edu.co/votaciones/14345/
2,51.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=51,https://congresovisible.uniandes.edu.co/votaciones/14319/
3,51.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=51,https://congresovisible.uniandes.edu.co/votaciones/14320/
4,51.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=51,https://congresovisible.uniandes.edu.co/votaciones/14321/
0,52.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=52,https://congresovisible.uniandes.edu.co/votaciones/14322/
1,52.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=52,https://congresovisible.uniandes.edu.co/votaciones/14323/
2,52.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=52,https://congresovisible.uniandes.edu.co/votaciones/14324/
3,52.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=52,https://congresovisible.uniandes.edu.co/votaciones/14328/
4,52.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=52,https://congresovisible.uniandes.edu.co/votaciones/14329/
0,53.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=53,https://congresovisible.uniandes.edu.co/votaciones/14342/
1,53.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=53,https://congresovisible.uniandes.edu.co/votaciones/14343/
2,53.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=53,https://congresovisible.uniandes.edu.co/votaciones/14346/
3,53.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=53,https://congresovisible.uniandes.edu.co/votaciones/14347/
4,53.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=53,https://congresovisible.uniandes.edu.co/votaciones/14348/
0,54.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=54,https://congresovisible.uniandes.edu.co/votaciones/14349/
1,54.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=54,https://congresovisible.uniandes.edu.co/votaciones/14297/
2,54.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=54,https://congresovisible.uniandes.edu.co/votaciones/14301/
3,54.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=54,https://congresovisible.uniandes.edu.co/votaciones/14302/
4,54.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=54,https://congresovisible.uniandes.edu.co/votaciones/14303/
0,55.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=55,https://congresovisible.uniandes.edu.co/votaciones/14304/
1,55.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=55,https://congresovisible.uniandes.edu.co/votaciones/14305/
2,55.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=55,https://congresovisible.uniandes.edu.co/votaciones/14307/
3,55.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=55,https://congresovisible.uniandes.edu.co/votaciones/14308/
4,55.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=55,https://congresovisible.uniandes.edu.co/votaciones/14309/
0,56.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=56,https://congresovisible.uniandes.edu.co/votaciones/14294/
1,56.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=56,https://congresovisible.uniandes.edu.co/votaciones/14295/
2,56.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=56,https://congresovisible.uniandes.edu.co/votaciones/14296/
3,56.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=56,https://congresovisible.uniandes.edu.co/votaciones/14298/
4,56.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=56,https://congresovisible.uniandes.edu.co/votaciones/14300/
0,57.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=57,https://congresovisible.uniandes.edu.co/votaciones/14306/
1,57.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=57,https://congresovisible.uniandes.edu.co/votaciones/14310/
2,57.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=57,https://congresovisible.uniandes.edu.co/votaciones/14299/
3,57.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=57,https://congresovisible.uniandes.edu.co/votaciones/13993/
4,57.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=57,https://congresovisible.uniandes.edu.co/votaciones/13721/
0,58.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=58,https://congresovisible.uniandes.edu.co/votaciones/13722/
1,58.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=58,https://congresovisible.uniandes.edu.co/votaciones/13723/
2,58.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=58,https://congresovisible.uniandes.edu.co/votaciones/13724/
3,58.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=58,https://congresovisible.uniandes.edu.co/votaciones/14314/
4,58.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=58,https://congresovisible.uniandes.edu.co/votaciones/14316/
0,59.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=59,https://congresovisible.uniandes.edu.co/votaciones/14317/
1,59.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=59,https://congresovisible.uniandes.edu.co/votaciones/14318/
2,59.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=59,https://congresovisible.uniandes.edu.co/votaciones/14174/
3,59.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=59,https://congresovisible.uniandes.edu.co/votaciones/14176/
4,59.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=59,https://congresovisible.uniandes.edu.co/votaciones/14177/
0,60.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=60,https://congresovisible.uniandes.edu.co/votaciones/14178/
1,60.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=60,https://congresovisible.uniandes.edu.co/votaciones/14179/
2,60.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=60,https://congresovisible.uniandes.edu.co/votaciones/14180/
3,60.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=60,https://congresovisible.uniandes.edu.co/votaciones/14181/
4,60.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=60,https://congresovisible.uniandes.edu.co/votaciones/14182/
0,61.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=61,https://congresovisible.uniandes.edu.co/votaciones/14183/
